ID	Target	Tweet	Stance
657	Anti-vax	The worlds largest vaccination drive is underway in India. Our frontline warriors are getting vaccinated across the nation. At 1:15 PM tomorrow, 22nd January, I would interact with beneficiaries and vaccinators of Covid vaccination drive in Varanasi, via video conferencing.	AGAINST
658	Anti-vax	[These] first-generation #vaccines are going to be extremely useful, but they will not make this (#COVID19 #pandemic) go away. said by @HKU_D24H's Chief Scientific Officer - Prof. Gabriel Leung in the final session of the 2020 Stanford China Economic Forum. https://t.co/3ghka8fIVN vaccines COVID19 pandemic	NONE
659	Anti-vax	@adityagangal7 @desertfox61I The proof. Not a single shot fired and most developed economies of world. USA, Canada, Germany , france, Japan, England are on their knees #WuhanVirus https://t.co/hbCJXM0trc @Anil_J_INDIA @WIONews @drmonika_langeh @SumanSh581	NONE
660	Anti-vax	First he said 1B people would be vaccinated globally before any Canadian would, now he pretends only  is impacted by Pfizers retooling...what he doesnt say is that the Moderna vaccine is still being delivered, new contracts have secured 20m more...now Im going back to work https://t.co/hMvCYaXzEF	NONE
661	Anti-vax	The worlds largest vaccination drive is underway in India. Our frontline warriors are getting vaccinated across the nation. At 1:15 PM tomorrow, 22nd January, I would interact with beneficiaries and vaccinators of Covid vaccination drive in Varanasi, via video conferencing.	AGAINST
662	Anti-vax	It took one day for @JoeBiden to lash out at a reporter and walk away because he didnt like his question.  It was of course a valid question, given Biden didnt hit the goal the last time he set a goal for vaccines.  That time Donald Trump wasnt there to do all the work before.	NONE
663	Anti-vax	@Pgh4122 @fawizards @kylieWTAE @WTAE BMI is used because its what the military uses and I dont think anyone that is a Union teach should get the vaccine... elders, Veterans, and COVID treating PhD or NP #Truth Truth	NONE
664	Anti-vax	5 killed in blaze at #Indian producer of #COVID -19 #vaccine . The cause of the fire has not been determined and the extent of damage was not immediately clear.   https://t.co/7P6mkwPn7N Indian COVID vaccine	NONE
665	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
666	Anti-vax	Knew these people are capable of doing this..faking everything! Even if someone gets a shot whats the guarantee that its the covid vaccine thats injected for their video shoot!The poor &amp; uneducated of India is victimized no value for their life!  Wish some NGOs educate them! https://t.co/p1br2MNVBo	FAVOR
667	Anti-vax	Tonight: I checked with ADPH. It turns out, they may be hard to come by at most local health departments. That's because they are focusing on vaccinations. https://t.co/u0gVEcUv6a	NONE
668	Anti-vax	Dr. Fauchi just refused to answer whether Amazon helping to distribute the vaccine earlier (instead of waiting until Biden took office yesterday) would have been beneficial.	NONE
669	Anti-vax	Highly placed sources said that scores of countries are approaching India, as the word spreads that Indian vaccines are showing negligible side-effects, since the immunization drive in the country began on Saturday - https://t.co/6TrfIkKwaI	AGAINST
670	Anti-vax	Ugh... at least it's the season of hibernating = a few more months of #socialdistancing ahead.  Wish this could happen faster.  Still, I am thankful for all the science and hard work that went into creating vaccines in record time.  #Hope https://t.co/rlvWavpRzm socialdistancing Hope	AGAINST
671	Anti-vax	Raising legitimate concerns about home-grown vaccine where NO efficacy data from Phase 3 trials available does NOT make one anti-national  Vaccines with established efficacy available in ample quantities  Lets get real	FAVOR
672	Anti-vax	@SteveScalise Dont let Scalise spin this differently:  Trump didnt have a vaccine plan. He dumped it on the states to figure out w/no resources. Im the manager of the vaccine in my hospital. I can tell you Trump had no plan. We need more resource	NONE
673	Anti-vax	Attention citizens! Your Dept. Of Pandemia offers this updated Q&amp;A on vaccines:  Q: If I get the thing after taking the vaccine, has the vaccine failed? A: No. Q: No? A: No. The vaccine can never fail you. YOU fail it by not accepting the immunity it offers.  Attention citizens!	FAVOR
674	Anti-vax	1) Friends. Please take note. After mRNA vaccination, you can test positive for PCR. This means any adverse events, like the death of my colleagues dad today, will be classified as a #Covid death. This also means that this will not be documented as a vaccine A/E.	FAVOR
675	Anti-vax	@ChelseaClinton I dont remember asking about the distribution process of #covid vaccinations. covid	NONE
676	Anti-vax	@sinfjo Try IG :- cutepuppieslove00  at cheaper price all shot and vaccine pay as well.	NONE
677	Anti-vax	"The ""Terminator"" star had firm words for those skeptical about the coronavirus vaccine. https://t.co/qt4IaQ4WwY"	AGAINST
678	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
679	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
680	Anti-vax	And youre saying this on a whole ass phone that has been PROVEN to track your every damn move lmfao, go live off the grid with the bunnies and berries and leave us alone. Im trying to live and I want that vaccine AHORA.	AGAINST
681	Anti-vax	This is where the federal government can take a more active role: They can require that equity is embedded in vaccine distribution. It's hard enough to reduce disparities. States like Texas shouldn't be able to threaten locales that are trying to address disparities. https://t.co/p0Yucx2sTv	NONE
682	Anti-vax	Raising legitimate concerns about home-grown vaccine where NO efficacy data from Phase 3 trials available does NOT make one anti-national  Vaccines with established efficacy available in ample quantities  Lets get real	FAVOR
683	Anti-vax	@AJCGetSchooled Not that Id ever turn down money, but the Governor would have shown more care for teachers had he mandated masks and provided vaccine and testing for teachers.	NONE
684	Anti-vax	Send the vaccine, now! https://t.co/CZFnbt23kS https://t.co/WWXaFBm3Jq	AGAINST
685	Anti-vax	Davao City Covid-19 focal person Dr. Ashley Lopez said in a radio interview on Davao City Disaster Radio Tuesday, January 20, that the city will be getting Pfizer-BioNtech Covid-19 vaccines coming from the national government in late February this year.  More details to follow. https://t.co/KuXVvDcNGL	AGAINST
686	Anti-vax	We are doing close to 1 million shots a day and the Joe Biden plan is to do 100 million shots in 100 days. It's literally the same plan. https://t.co/SzngOeg5A2	AGAINST
687	Anti-vax	Put the vaccine in pan masala and whole north India will be vaccinated by evening. https://t.co/lkFi720Mok	NONE
688	Anti-vax	Here is the truth about the images where medical officers from Karnataka were seen faking Coronavirus vaccination for a picture  Congress, as usual, has resorted to spreading fake news   https://t.co/u31rg4Ru6i	NONE
689	Anti-vax	Coming up at the top of the hour with @donlemon and @JohnJHarwood to talk about the Biden Admin vaccine plans.	AGAINST
690	Anti-vax	We don't have a second to waste when it comes to getting this virus under control. That's why today, I'll be signing executive actions to expand testing, administer vaccines, and safely reopen schools and businesses.	AGAINST
691	Anti-vax	@BeyondBlonde3 Not shocked at all.  Extremely disappointed, yes.  I'm 55.  There's another vaccine trial in my area.  I'm toying with the idea of joining b/c I won't get a vaccine until this summer at this rate.  Should I do it?	AGAINST
692	Anti-vax	Found myself surprisingly emotional about my parents both having gotten their vaccine shots. (Fully acknowledging how fortunate we are, and the pain of so many for whom this all comes too late.) I'm grateful. Hadn't realized I'd been holding my breath for a year.	AGAINST
693	Anti-vax	mfs 30 seconds after getting the covid vaccine because its completely safe https://t.co/L8I2KhJ4fC	AGAINST
694	Anti-vax	Help shops like mine stay open. Mask up, avoid crowds, and stay at least six feet apart until enough of us get COVID-19 vaccines. #SlowTheSpread	AGAINST
695	Anti-vax	Biden just yelled at a reporter for giving him *a softball question* about how many vaccines he can deploy in 100 days lol. Presser ended immediately. Reporter condemned &amp; put in his place. Obama days are back!	NONE
696	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
697	Anti-vax	Here is the truth about the images where medical officers from Karnataka were seen faking Coronavirus vaccination for a picture  Congress can't really go a day without spreading fake news to undermine India's interest  https://t.co/eO2VnQyGLc	NONE
698	Anti-vax	A consignment containing 1.5 million doses of #vaccines from India will reach Yangon today vaccines	AGAINST
699	Anti-vax	If you still think that a chip can be put inside a vaccine, please I have one acre of land for sale in Banana Island for 450 naira. Distress sale.	NONE
700	Anti-vax	China promised #Pakistan to provide 500,000 COVID vaccine doses.  But China asked Pakistan to send their airplane to airlift the drugs.  Now @ImranKhanPTI is worried, from where can he get an airplane. Saudi Arabia and Malaysia refused to answer his phone. Pakistan	NONE
701	Anti-vax	Me and the boys after we get our vaccine https://t.co/IdT9LpKHZH	FAVOR
702	Anti-vax	"Pool report: Dr. Fauci came by the State Dining Room before the Biden COVID meeting. He said he had his second vaccine shot Tuesday.  ""Starting now you're going to see it,"" he said when he was asked about administering 1 million coronavirus vaccines a day."	NONE
703	Anti-vax	@ChrisCampbell32 @Neoavatara Walgreens and CVS are who are going to our nursing homes now and administering the vaccines to staff and residents.	AGAINST
704	Anti-vax	@CLEmomma It's 1984 soon they will rewrite that bit of history and you will never remember, just like Fox News did last night, they said Trump never had Project Warp Speed to get the vaccine out.	NONE
705	Anti-vax	People with no scientific background, citing Facebook news articles without reading the content: the vaccine is dangerous I dont trust it  Me: https://t.co/0v5YDVr68i	FAVOR
706	Anti-vax	The new COVID-19 variant identified in South Africa can evade the antibodies that attack it in treatments using blood plasma from previously recovered patients, and may reduce the efficacy of the current line of vaccines, scientists said on Wednesday. https://t.co/kBGkQkT7Bi https://t.co/kfSa1Jt79K	NONE
707	Anti-vax	if anyone still believes that this virus rubbish is genuine, please tell me why the government are rewarding us with 500 if we take a test and prove positive?  It is absolute proof that they have an agenda dependent on positive results and a vaccine being administered	FAVOR
