ID	Target	Tweet	Stance
634	Anti-vax	BREAKING: Bipartisanship wont increase the effectiveness of the vaccine or put money in the pockets of Americans struggling to make ends meet.	NONE
635	Anti-vax	Biden administration unaware of location of 20M COVID-19 vaccine doses: report https://t.co/MeFPAGCkI0 https://t.co/0oRnqhj2rf	NONE
636	Anti-vax	Im confused. We are 50th out of 50 states in getting vaccines in peoples arms but the Governor is hopping mad about where he gave a speech? Heres a clue @GovParsonMO ...you are the one who is embarrassing yourself. https://t.co/pFkJVP6oDS	NONE
637	Anti-vax	The Senate Republican counteroffer to Bidens $1.9 trillion relief plan is $160 billion on vaccines, testing and PPE + some undetermined amount on direct aid and unemployment insurance. https://t.co/66ri6xIq5n	NONE
638	Anti-vax	Maybe amid all the complaining about vaccinations, we could have a round of applause for the health care workers giving, like, a bazillion shots?	AGAINST
639	Anti-vax	1/ Masks aren't the answer. Lockdowns aren't. School closures aren't. Travel bans aren't. The early Israeli data suggest vaccines won't be either. (Just as they aren't for the flu.)  A year in, the choice is ever clearer:  Live with the ro, or destroy ourselves trying to stop it.	AGAINST
640	Anti-vax	They are complaining white people got 50% of the vaccine jabs in New York, yet white people are 63% of the population. How is it that white people are getting more than their share? Isnt it the opposite? https://t.co/Os6rq0AJUm	NONE
641	Anti-vax	Excellent news coming out of the UK, where almost 600,000 vaccinations were completed on Saturday, setting a new record and bringing the total number who have received their first dose of a COVID-19 vaccine in the UK to almost 9 million. https://t.co/Nan8nVn3Jy	AGAINST
642	Anti-vax	It's not every president who can lose 20 million doses of vaccine in the middle of a pandemic. https://t.co/mrQkukt72m	NONE
643	Anti-vax	Covid 19 is going on every death certificate to ramp up the figures solely to frighten people into being part of their dangerous experimental vaccine trials. https://t.co/6xHyVDChRA	FAVOR
644	Anti-vax	SoulCycle instructor got COVID-19 vaccine in NYC, argues she's an 'educator' https://t.co/YMiJ1iauX7 https://t.co/iKDmMzcxda	AGAINST
645	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
646	Anti-vax	Just saw morning TV framing Morrisons press club speech as his opportunity to firm up Australias place in the vaccine race. Ummmm, guys, if its a race, were coming last. Were that competitor who hasnt even started running when others are close to the finish line.	NONE
647	Anti-vax	BREAKING: Bipartisanship wont increase the effectiveness of the vaccine or put money in the pockets of Americans struggling to make ends meet.	NONE
648	Anti-vax	FAQ: Doctors answer your questions about Covid-19 vaccine in UAE https://t.co/ouaVwmUniP https://t.co/EW9NwkeuXd	NONE
649	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
650	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
651	Anti-vax	10) that saidFurther studies are needed to determine if SARS-CoV-2 antibodies are protective against newborn infection; if so, at what concentration; and whether the transplacental kinetics of vaccine-elicited antibodies are similar to naturally acquired antibodies.	AGAINST
652	Anti-vax	Disparities in vaccine access between wealthy countries and poor and middle-income nations may soon become a catastrophic moral failure, the WHO says. As more infectious Covid-19 variants spread, it is clear that no one is safe until everyone is safe. https://t.co/CUoyjvqJEz	NONE
653	Anti-vax	REVOKE Conservative Party media puppet @evanlsolomon TV propaganda license @ctvqp  - he blames @JustinTrudeau @liberal_party for no #vaccine manufacturing in Canada; WE DID but Mulroney sold it out to the highest bidder in the 80s; then Harper cut vaccine research council funding https://t.co/jVFqbQuFIl	NONE
654	Anti-vax	Made in India vaccines now reach Kuwait. Valuing our close friendship and strong ties.   #VaccineMaitri https://t.co/ESxgABWVHE VaccineMaitri	NONE
655	Anti-vax	Medical experimentation with a new type of vaccine on children who don't even need it has to be a crime against humanity. https://t.co/nHr6N7aV2R	FAVOR
656	Anti-vax	Let this sink in  Black Americans are 1.4x more likely to get #COVID19 &amp; 2.8x more likely to die, than Whites.  But in Florida5.5% of Whites got at least 1 vaccine dose by Jan. 26, versus 2% of Blacks.  Vaccine disparities will exacerbate inequalities. https://t.co/STcOiicKpA https://t.co/7SEQfR8q5t COVID19	NONE
657	Anti-vax	"@ncdhhs Look at Israel!  Leadership and preparation have led to approximately 80 percent of Seniors being vaccinated. Now 16-18 yr olds are in line.  Netanyahu saying ""close to normal"" by March!  The gov't preordered plenty of vaccines.  Simple!  Army hel"	AGAINST
658	Anti-vax	If actual rates of vaccine hesitancy among African American communities remain unchanged from what we reported @socscimed or @kff found, it portends disaster as new UK, Brazil, ZA variants become widespread in the spring: Historic decimation of Black Communities across America	NONE
659	Anti-vax	The Governor has announced that Phase 2 step 1 can begin next week for those 75 and older. If you live in East Longmeadow and are 75 or older and are not yet on the waitlist, you can put your name on the waitlist by emailing vaccine@eastlongmeadowma.gov.	AGAINST
660	Anti-vax	The pharmacist who intentionally sabotaged hundreds of doses of the Moderna vaccine because he thought COVID-19 was a hoax also believes the earth is flat &amp; the sky is actually a shield put up by the Government to prevent individuals from seeing God.  https://t.co/fqdjmP0iRU	NONE
661	Anti-vax	From this perspective, vaccine passports will really widen the gap between rich and poor people.  Hot ticket - The promise and perils of vaccine passports | Science &amp; technology | The Economist https://t.co/0Ky2wNz3Ne	NONE
662	Anti-vax	Biden says about the vaccine:  Ok so he ordered 200 billion doses and thats 200 million more than before....with me so far? Then that gives us 600 million doses total right? And that will treat 300 people.  Huh? #DementiaJoe #WhatTheFork	NONE
663	Anti-vax	No arrests were made.? For blocking access to a vax site?  WTF?  Why not? One anti-vaxxer disguised as a police officer (a serious crime) falsely steered cars away from the vaccination site. https://t.co/plQfBeAN0b	NONE
664	Anti-vax	Why is @CTV_AvisFavaro perpetrating the lie that Canada has no vaccine manufacturing facilities? Is she deliberately lying to cover for the government or does she not actually know that the Connaught facility still exists as Sanofi and that GSK makes vaccines? Unbelievable.	NONE
665	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
666	Anti-vax	TDB: The WI pharmacist who sabotaged hundreds of doses of the Moderna coronavirus vaccine bc he thought COVID-19 was a hoax, also believes the earth is flat and the sky is a shield put up by the Government to prevent individuals from seeing God. https://t.co/kktChIqKBf	NONE
667	Anti-vax	Im confused. We are 50th out of 50 states in getting vaccines in peoples arms but the Governor is hopping mad about where he gave a speech? Heres a clue @GovParsonMO ...you are the one who is embarrassing yourself. https://t.co/pFkJVP6oDS	NONE
668	Anti-vax	In Florida, black people cant get the vaccine.  Most arent refusing. Theyre just not willing or able to navigate the Hunger Games set up by DeSantis to keep the vaccine away from disadvantaged communities. https://t.co/NoHyO5uZmo	AGAINST
669	Anti-vax	India Not only become the fastest nation to provide 3 million vaccines to its own citizen but also exported millions of vaccine to 23 Nations as a Goodwill gesture https://t.co/JC1NvItT1F	NONE
670	Anti-vax	Made in India vaccines now reach Kuwait. Valuing our close friendship and strong ties.   #VaccineMaitri https://t.co/QakIg6utl6 VaccineMaitri	NONE
671	Anti-vax	Let this sink in  Black Americans are 1.4x more likely to get #COVID19 &amp; 2.8x more likely to die, than Whites.  But in Florida5.5% of Whites got at least 1 vaccine dose by Jan. 26, versus 2% of Blacks.  Vaccine disparities will exacerbate inequalities. https://t.co/STcOiicKpA https://t.co/7SEQfR8q5t COVID19	NONE
672	Anti-vax	Biden administration unaware of location of 20M COVID-19 vaccine doses: report https://t.co/MeFPAGCkI0 https://t.co/0oRnqhj2rf	NONE
673	Anti-vax	SCOOP: Trump officials spent the fall actively lobbying Congress not to give states the money health officials insisted they need to vaccine some 300 million Americans. At that time the Trump admin had only provided states $200 million. (Thread) https://t.co/u3ZiUuoqfE	NONE
674	Anti-vax	Some people won't get vaccinated because of a conspiracy theory that vaccines are tracking devices, while carrying actual tracking devices in their pockets and using them to post about vaccines.	AGAINST
675	Anti-vax	A month later DeSantis gave Publix sole rights to distribute the COVID-19 vaccine.  https://t.co/4yoZWc9Avq	AGAINST
676	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
677	Anti-vax	In order to get America vaccinated, we need more:  - Places for people to get vaccinated - Medical teams to get shots into arms - Vaccine supply and to get it out the door as soon as possible  My American Rescue Plan provides the necessary funding to get it done.	AGAINST
678	Anti-vax	We could all enjoy the summer! But Kenney, anti maskers and anti vaxxers actually hate freedom they only subscribe to freedumb. https://t.co/IfcvsaA7CK	NONE
679	Anti-vax	Bottom line: Await final data.. But this bolsters my confidence that JNJ vaccine is a major contribution for its ability to suppress the most severe infections, even with B.1.315 (SA variant)  /end	AGAINST
680	Anti-vax	Deputy President David Mabuzas new interministerial committee has been set up to guard the R24 billion Covid-19 vaccine roll-out from possible looters. | @City_Press   https://t.co/bZvM8DTaqV	NONE
681	Anti-vax	It's important to realise that the vaccine may not prevent infection but should reduce the severity and hospitalisation. We can also pass on the virus despite vaccination. We still need to abide by social distancing rules. https://t.co/Wtxa9W87EG	AGAINST
682	Anti-vax	Its UNCONSCIONABLE over 95% of the 80+ million COVID-19 vaccines have gone to high income countries  US, EU, Israel, China, and UAE.  Most people in the Global South, especially in Africa, wont even see a dose until 2023. https://t.co/uTQT4SM3wY	NONE
